 ,10MKC01DE502XQ01,10MBY10CE901XQ01,10MKG18FP001ZQ01,10MKW31CP901XQ01,10MKW31CP902XQ01,10MKW31CP903XQ01,10MKG31CQ001AZQ01,10MKG32CQ001AZQ01
,REACTIVE POWER,ACTIVE POWER,PRES H2 GEN CASING,DIFFPRES SEAL OIL/H2,DIFFPRES SEAL OIL/H2,DIFFPRES SEAL OIL/H2,PURITY H2 ANALYZER 1,PURITY H2 ANALYZER 2
Date Time,Mvar,MW,bar,bar,bar,bar,% H2,% H2
9/5/2021 3:35:00 AM,-0.09069824,624.8958,4.036831,1.170035,1.175098,1.180162,96.36646,96.23481
9/5/2021 3:36:00 AM,-4.308167,613.6979,4.036831,1.171844,1.17329,1.168227,96.36646,96.23481
9/5/2021 3:37:00 AM,9.659363,613.2813,4.036831,1.180524,1.172567,1.180523,96.36646,96.23481
9/5/2021 3:38:00 AM,1.405823,615.7813,4.036831,1.175098,1.17329,1.175822,96.36646,96.23481
9/5/2021 3:39:00 AM,-3.763977,615.2083,4.036831,1.175098,1.174013,1.168588,96.36646,96.23481
9/5/2021 3:40:00 AM,-8.616333,620.7291,4.036831,1.17112,1.174013,1.178353,96.36646,96.23481
9/5/2021 3:41:00 AM,-0.04534912,620.4166,4.036831,1.17112,1.172567,1.174737,96.36646,96.23481
9/5/2021 3:42:00 AM,7.845398,622.8646,4.036831,1.170035,1.170758,1.172205,96.36646,96.23481
9/5/2021 3:43:00 AM,4.807007,622.8646,4.036831,1.171482,1.18197,1.179077,96.36646,96.23481
9/5/2021 3:44:00 AM,0.362793,622.8646,4.036831,1.171482,1.180162,1.177992,96.36646,96.23481
9/5/2021 3:45:00 AM,15.46405,623.2291,4.036831,1.160993,1.167503,1.175822,96.36646,96.23481
9/5/2021 3:46:00 AM,24.48853,625.4688,4.036831,1.172566,1.17112,1.174736,96.36646,96.23481
9/5/2021 3:47:00 AM,-2.358154,620.5729,4.037916,1.179439,1.17329,1.17329,96.36646,96.23481
9/5/2021 3:48:00 AM,-29.83972,611.9791,4.037916,1.174737,1.170397,1.180524,96.36646,96.23481
9/5/2021 3:49:00 AM,-44.48749,606.0416,4.037916,1.172567,1.175822,1.180524,96.36646,96.23481
9/5/2021 3:50:00 AM,-44.30609,593.8021,4.037916,1.176907,1.181247,1.180524,96.36646,96.23481
9/5/2021 3:51:00 AM,-31.15485,580.8854,4.037916,1.171482,1.171844,1.176907,96.36646,96.23481
9/5/2021 3:52:00 AM,-12.8338,590.4688,4.03442,1.176907,1.176183,1.181609,96.36646,96.23481
9/5/2021 3:53:00 AM,-13.51404,583.8541,4.03442,1.179077,1.185949,1.181609,96.36646,96.23481
9/5/2021 3:54:00 AM,-26.48389,579.8438,4.03442,1.183417,1.182332,1.186672,96.36646,96.23481
9/5/2021 3:55:00 AM,-21.94897,596.4063,4.03442,1.177992,1.17546,1.182332,96.36646,96.23481
9/5/2021 3:56:00 AM,-17.77686,599.1146,4.03442,1.183417,1.185949,1.182332,96.36646,96.23481
9/5/2021 3:57:00 AM,-17.32336,604.4271,4.03442,1.183417,1.181247,1.18631,96.36646,96.23481
9/5/2021 3:58:00 AM,-13.46869,607.6041,4.03442,1.182694,1.182332,1.18631,96.36646,96.23481
9/5/2021 3:59:00 AM,-19.68152,602.8646,4.03442,1.182694,1.182332,1.185949,96.36646,96.23481
9/5/2021 4:00:00 AM,-36.59674,594.4791,4.03442,1.182694,1.189566,1.185949,96.36646,96.23481
9/5/2021 4:01:00 AM,-17.64081,592.6041,4.033335,1.180885,1.178353,1.182693,96.36646,96.23481
9/5/2021 4:02:00 AM,-26.57458,598.5416,4.033335,1.180885,1.187034,1.189566,96.36646,96.23481
9/5/2021 4:03:00 AM,-9.387268,599.6875,4.033335,1.177992,1.181609,1.182332,96.36646,96.23481
9/5/2021 4:04:00 AM,-14.73846,604.4791,4.033335,1.180524,1.181609,1.184864,96.36646,96.23481
9/5/2021 4:05:00 AM,-11.92682,598.0208,4.033335,1.180524,1.181609,1.184864,96.36646,96.23481
9/5/2021 4:06:00 AM,-16.09894,590.9375,4.033335,1.184864,1.181609,1.192821,96.36646,96.23481
9/5/2021 4:07:00 AM,-13.87683,579.2708,4.033335,1.182332,1.181609,1.185587,96.36646,96.23481
9/5/2021 4:08:00 AM,-18.41174,587.2396,4.033335,1.185587,1.181609,1.184864,96.36646,96.23481
9/5/2021 4:09:00 AM,4.62561,593.1771,4.033335,1.177269,1.176907,1.184864,96.36646,96.23481
9/5/2021 4:10:00 AM,-5.532593,599.7396,4.033335,1.182332,1.184864,1.188119,96.36646,96.23481
9/5/2021 4:11:00 AM,13.1059,605,4.033335,1.17546,1.180524,1.182693,96.36646,96.23481
9/5/2021 4:12:00 AM,-0.362793,608.3854,4.033335,1.189566,1.190289,1.184502,96.36646,96.23481
9/5/2021 4:13:00 AM,-9.432617,612.0833,4.033335,1.188842,1.187757,1.188842,96.36646,96.23481
9/5/2021 4:14:00 AM,2.993042,614.9479,4.033335,1.17546,1.177269,1.188119,96.36646,96.23481
9/5/2021 4:15:00 AM,6.16748,620,4.033335,1.189566,1.180885,1.188481,96.36646,96.23481
9/5/2021 4:16:00 AM,5.895386,623.2813,4.033335,1.179077,1.180885,1.182332,96.36646,96.23481
9/5/2021 4:17:00 AM,-1.723267,624.9479,4.033335,1.180885,1.181247,1.186672,96.36646,96.23481
9/5/2021 4:18:00 AM,-24.08038,617.3958,4.033335,1.184864,1.179439,1.186672,96.36646,96.23481
9/5/2021 4:19:00 AM,-26.34784,606.0416,4.033335,1.175822,1.170758,1.184502,96.36646,96.23481
9/5/2021 4:20:00 AM,-30.65601,597.0313,4.033335,1.181247,1.184502,1.184502,96.36646,96.23481
9/5/2021 4:21:00 AM,-39.27234,587.2396,4.033335,1.184864,1.182332,1.188119,96.36646,96.23481
9/5/2021 4:22:00 AM,-46.57355,592.6563,4.033335,1.178715,1.182332,1.181609,96.36646,96.23481
9/5/2021 4:23:00 AM,-27.52692,599.0625,4.033335,1.181971,1.178354,1.185225,96.36646,96.23481
9/5/2021 4:24:00 AM,-21.63153,585.5729,4.033335,1.180523,1.178354,1.18414,96.36646,96.23481
9/5/2021 4:25:00 AM,-37.32233,577.2396,4.033335,1.188119,1.183779,1.194267,96.36646,96.23481
9/5/2021 4:26:00 AM,-37.95721,569.2708,4.033335,1.185225,1.183779,1.187757,96.36646,96.23481
9/5/2021 4:27:00 AM,-40.08862,562.2916,4.033335,1.184864,1.183779,1.187757,96.36646,96.23481
9/5/2021 4:28:00 AM,-37.36768,558.0208,4.033335,1.178715,1.183779,1.185949,96.36646,96.23698
9/5/2021 4:29:00 AM,-31.51764,563.3333,4.029839,1.187757,1.183779,1.194267,96.36646,96.23698
9/5/2021 4:30:00 AM,-60.08759,571.4583,4.029839,1.193544,1.190651,1.192821,96.36646,96.23698
9/5/2021 4:31:00 AM,-67.70624,585.1041,4.029839,1.18631,1.184502,1.189927,96.36646,96.23698
9/5/2021 4:32:00 AM,-50.42822,595.8333,4.029839,1.18631,1.184502,1.179077,96.36646,96.23698
9/5/2021 4:33:00 AM,-28.4339,602.8646,4.029839,1.181609,1.175822,1.184502,96.36646,96.23698
9/5/2021 4:34:00 AM,-52.24219,604.0104,4.029839,1.192098,1.191736,1.193182,96.36646,96.23698
9/5/2021 4:35:00 AM,-61.90155,607.7083,4.029839,1.18848,1.185587,1.189927,96.36646,96.23698
9/5/2021 4:36:00 AM,-51.33521,610.4166,4.029839,1.179077,1.181609,1.185225,96.36646,96.23698
9/5/2021 4:37:00 AM,-44.48749,613.6458,4.029839,1.185587,1.181609,1.185225,96.36646,96.23698
9/5/2021 4:38:00 AM,-68.70392,616.25,4.029839,1.188481,1.185225,1.190651,96.36646,96.23698
9/5/2021 4:39:00 AM,-75.00745,617.3438,4.032973,1.181971,1.1798,1.188119,96.36646,96.23698
9/5/2021 4:40:00 AM,-61.31201,618.9583,4.032973,1.172928,1.176545,1.181609,96.36646,96.23698
9/5/2021 4:41:00 AM,-62.08295,622.6563,4.032973,1.182332,1.176545,1.181609,96.36646,96.23698
9/5/2021 4:42:00 AM,-75.41559,622.2396,4.032973,1.180885,1.183055,1.18414,96.36646,96.23698
9/5/2021 4:43:00 AM,-80.67609,608.2291,4.032973,1.172205,1.178715,1.177992,96.36646,96.23698
9/5/2021 4:44:00 AM,-51.5166,611.5625,4.032973,1.172205,1.170397,1.174375,96.36791,96.23698
9/5/2021 4:45:00 AM,-32.92346,613.2291,4.032973,1.172205,1.174375,1.174375,96.36791,96.23698
9/5/2021 4:46:00 AM,-32.19788,617.3958,4.032973,1.172205,1.174014,1.174736,96.36791,96.23698
9/5/2021 4:47:00 AM,-41.76654,622.1875,4.032973,1.17546,1.174014,1.169673,96.36791,96.23698
9/5/2021 4:48:00 AM,-36.05255,622.9166,4.032973,1.170035,1.171844,1.179077,96.36791,96.23698
9/5/2021 4:49:00 AM,-45.98401,623.8541,4.035746,1.176183,1.183417,1.178354,96.36791,96.23698
9/5/2021 4:50:00 AM,-42.99097,620.0521,4.035746,1.172928,1.17112,1.178354,96.36791,96.23698
9/5/2021 4:51:00 AM,-42.99097,622.7083,4.035746,1.170397,1.17112,1.175098,96.36791,96.23698
9/5/2021 4:52:00 AM,-42.99097,626.5104,4.035746,1.170397,1.17112,1.17112,96.36791,96.23698
9/5/2021 4:53:00 AM,-42.99097,624.7916,4.035746,1.16895,1.161716,1.171844,96.36791,96.23698
9/5/2021 4:54:00 AM,-30.70135,623.8541,4.035746,1.16895,1.16678,1.171844,96.36791,96.23698
9/5/2021 4:55:00 AM,-30.11182,624.3229,4.035746,1.16895,1.169673,1.176183,96.36791,96.23698
9/5/2021 4:56:00 AM,-38.6828,624.375,4.035746,1.172567,1.169673,1.174013,96.36791,96.23698
9/5/2021 4:57:00 AM,-57.45734,622.7083,4.035746,1.16678,1.170758,1.177992,96.36791,96.23698
9/5/2021 4:58:00 AM,-27.66296,621.7188,4.035746,1.163886,1.164609,1.16895,96.36791,96.23698
9/5/2021 4:59:00 AM,20.90594,624.3229,4.037434,1.163886,1.164609,1.16895,96.36791,96.23698
9/5/2021 5:00:00 AM,49.70264,623.8021,4.037434,1.163886,1.158823,1.159184,96.36791,96.23698
9/5/2021 5:01:00 AM,42.90027,622.8646,4.037434,1.156653,1.153398,1.160993,96.37008,96.23698
9/5/2021 5:02:00 AM,18.41174,625.4166,4.037434,1.164971,1.160631,1.16895,96.37008,96.23698
9/5/2021 5:03:00 AM,19.63617,624.8438,4.039845,1.161355,1.160269,1.163886,96.37008,96.23698
9/5/2021 5:04:00 AM,14.10358,624.375,4.039845,1.16027,1.1581,1.160631,96.37008,96.23698
9/5/2021 5:05:00 AM,-20.8606,624.0104,4.039845,1.16027,1.165333,1.170035,96.37008,96.23698
9/5/2021 5:06:00 AM,-11.70007,624.8438,4.039845,1.157738,1.157376,1.161355,96.37008,96.23987
9/5/2021 5:07:00 AM,-10.20355,623.8541,4.039845,1.157738,1.157376,1.161355,96.37008,96.23987
9/5/2021 5:08:00 AM,-8.707031,623.9583,4.039845,1.15593,1.157376,1.161355,96.37008,96.23987
9/5/2021 5:09:00 AM,4.12677,624.8958,4.039845,1.153398,1.148695,1.161355,96.37008,96.23987
9/5/2021 5:10:00 AM,2.358154,623.8021,4.039845,1.160631,1.157376,1.161355,96.37008,96.23987
9/5/2021 5:11:00 AM,14.96521,624.8438,4.039845,1.152674,1.150504,1.161355,96.37008,96.23987
9/5/2021 5:12:00 AM,44.17004,622.7604,4.039845,1.150504,1.147249,1.154844,96.37008,96.23987
9/5/2021 5:13:00 AM,61.72015,621.3021,4.039845,1.150866,1.147249,1.152312,96.37008,96.23987
9/5/2021 5:14:00 AM,86.84357,624.5833,4.041653,1.147249,1.150866,1.151951,96.37008,96.23987
9/5/2021 5:15:00 AM,81.85516,625.4688,4.041653,1.154483,1.152674,1.152674,96.37008,96.23987
9/5/2021 5:16:00 AM,86.75287,625.4688,4.041653,1.147249,1.149419,1.152674,96.37008,96.23987
9/5/2021 5:17:00 AM,50.65497,625.4166,4.044185,1.147249,1.150504,1.156291,96.37008,96.23987
9/5/2021 5:18:00 AM,17.23267,613.1771,4.044185,1.147249,1.148696,1.147973,96.37008,96.23987
9/5/2021 5:19:00 AM,14.46637,614.6354,4.044185,1.141462,1.143632,1.150866,96.37008,96.23987
9/5/2021 5:20:00 AM,15.37335,617.5,4.044185,1.149419,1.150504,1.155568,96.37008,96.23987
9/5/2021 5:21:00 AM,47.16309,620.7291,4.044185,1.142909,1.143994,1.145441,96.37008,96.23987
9/5/2021 5:22:00 AM,52.06079,621.3021,4.044185,1.142909,1.143994,1.147972,96.37008,96.23987
9/5/2021 5:23:00 AM,61.49341,623.8541,4.044185,1.147611,1.148334,1.151951,96.37008,96.23987
9/5/2021 5:24:00 AM,80.67609,625,4.044185,1.1411,1.141824,1.142547,96.37008,96.23987
9/5/2021 5:25:00 AM,92.14941,625.4166,4.044185,1.144717,1.147611,1.151227,96.37008,96.23987
9/5/2021 5:26:00 AM,93.78198,624.9479,4.044185,1.144717,1.150504,1.148696,96.37008,96.23987
9/5/2021 5:27:00 AM,59.90619,624.8958,4.044185,1.149057,1.146164,1.151227,96.37008,96.23987
9/5/2021 5:28:00 AM,36.77814,624.8438,4.044185,1.147249,1.151589,1.151227,96.37008,96.23987
9/5/2021 5:29:00 AM,27.52692,620.7813,4.044185,1.147249,1.141824,1.151227,96.37008,96.23987
9/5/2021 5:30:00 AM,21.76758,620.1041,4.044185,1.150866,1.149057,1.156653,96.37008,96.23987
9/5/2021 5:31:00 AM,-2.312805,616.25,4.044185,1.150866,1.153759,1.151951,96.3708,96.23987
9/5/2021 5:32:00 AM,1.995361,600.1563,4.044185,1.144355,1.138207,1.150143,96.3708,96.23987
9/5/2021 5:33:00 AM,20.90594,603.4375,4.044185,1.144355,1.146164,1.146887,96.3708,96.23987
9/5/2021 5:34:00 AM,44.39679,610.2604,4.044185,1.144355,1.144356,1.149419,96.3708,96.23987
9/5/2021 5:35:00 AM,47.29913,612.6563,4.044185,1.149419,1.147972,1.149057,96.3708,96.23987
9/5/2021 5:36:00 AM,37.54907,616.0416,4.044185,1.155206,1.157376,1.160631,96.3708,96.23987
9/5/2021 5:37:00 AM,51.24451,618.6458,4.044185,1.149057,1.147611,1.152313,96.3708,96.23987
9/5/2021 5:38:00 AM,62.53644,622.1354,4.044185,1.145802,1.147973,1.152313,96.3708,96.23987
9/5/2021 5:39:00 AM,73.78302,622.7083,4.044185,1.144717,1.147973,1.152313,96.3708,96.23987
9/5/2021 5:40:00 AM,65.98297,624.7916,4.044185,1.153759,1.153036,1.157738,96.3708,96.23987
9/5/2021 5:41:00 AM,81.40167,616.6666,4.044185,1.148334,1.153036,1.146887,96.3708,96.23987
9/5/2021 5:42:00 AM,108.8832,617.5,4.044185,1.145802,1.147972,1.147973,96.3708,96.23987
9/5/2021 5:43:00 AM,111.3774,618.5416,4.044185,1.152313,1.147972,1.155206,96.3708,96.23987
9/5/2021 5:44:00 AM,109.11,622.7604,4.044185,1.147611,1.151227,1.149419,96.3708,96.23987
9/5/2021 5:45:00 AM,106.4344,622.8125,4.044185,1.151951,1.151227,1.151589,96.3708,96.23987
9/5/2021 5:46:00 AM,103.2599,616.875,4.047923,1.151951,1.151227,1.153398,96.3708,96.23987
9/5/2021 5:47:00 AM,117.1368,616.3541,4.047923,1.142185,1.144356,1.146525,96.3708,96.23987
9/5/2021 5:48:00 AM,88.88428,618.5416,4.047923,1.150866,1.151227,1.153398,96.3708,96.23987
9/5/2021 5:49:00 AM,78.45398,624.0104,4.047923,1.147611,1.145441,1.147611,96.3708,96.23987
9/5/2021 5:50:00 AM,80.35864,625.4688,4.047923,1.145441,1.145441,1.147611,96.3708,96.23987
9/5/2021 5:51:00 AM,75.0528,623.2291,4.047923,1.142909,1.143994,1.147611,96.3708,96.23987
9/5/2021 5:52:00 AM,79.7691,623.8021,4.047923,1.132058,1.13893,1.147611,96.3708,96.23987
9/5/2021 5:53:00 AM,65.21204,623.9583,4.047923,1.141824,1.142547,1.150866,96.3708,96.23987
9/5/2021 5:54:00 AM,60.49573,623.9063,4.047923,1.141824,1.142547,1.148334,96.3708,96.23987
9/5/2021 5:55:00 AM,50.11078,623.8541,4.047923,1.141824,1.142547,1.145079,96.3708,96.23987
9/5/2021 5:56:00 AM,35.9165,624.4791,4.047923,1.142547,1.147611,1.150143,96.3708,96.23987
9/5/2021 5:57:00 AM,36.95953,623.9063,4.047923,1.142547,1.140377,1.147973,96.3708,96.23987
9/5/2021 5:58:00 AM,20.8606,623.2291,4.047923,1.142547,1.144355,1.145441,96.3708,96.23987
9/5/2021 5:59:00 AM,-0.8162842,619.4791,4.047923,1.140738,1.151227,1.150866,96.3708,96.23987
9/5/2021 6:00:00 AM,28.02576,615.7813,4.044909,1.144355,1.147249,1.150866,96.3708,96.23987
9/5/2021 6:01:00 AM,30.29321,618.9063,4.044909,1.154482,1.148696,1.154121,96.3708,96.23987
9/5/2021 6:02:00 AM,50.20148,618.5416,4.044909,1.148695,1.153036,1.154121,96.3708,96.23987
9/5/2021 6:03:00 AM,67.88763,616.875,4.044909,1.149781,1.150143,1.154121,96.3708,96.23987
9/5/2021 6:04:00 AM,82.4447,607.0313,4.044909,1.149781,1.150143,1.154121,96.3708,96.23987
9/5/2021 6:05:00 AM,96.50293,601.875,4.044909,1.149781,1.149057,1.153398,96.3708,96.23987
9/5/2021 6:06:00 AM,91.83197,604.8958,4.044909,1.149781,1.155568,1.154121,96.3708,96.23987
9/5/2021 6:07:00 AM,85.34705,609.8958,4.044909,1.152312,1.151589,1.157014,96.3708,96.23987
9/5/2021 6:08:00 AM,82.4447,612.5521,4.044909,1.13893,1.145802,1.149419,96.3708,96.23987
9/5/2021 6:09:00 AM,94.05408,617.6041,4.044909,1.145802,1.153036,1.155568,96.3708,96.23987
9/5/2021 6:10:00 AM,64.48645,621.25,4.044909,1.151951,1.159546,1.155568,96.3708,96.23987
9/5/2021 6:11:00 AM,45.48517,616.4583,4.046355,1.151951,1.146526,1.155568,96.3708,96.23987
9/5/2021 6:12:00 AM,54.96313,601.1979,4.046355,1.148695,1.149057,1.150143,96.3708,96.23987
9/5/2021 6:13:00 AM,46.39215,607.7604,4.046355,1.148695,1.149057,1.154121,96.3708,96.23987
9/5/2021 6:14:00 AM,24.89667,606.9791,4.046355,1.155568,1.158461,1.160631,96.3708,96.23987
9/5/2021 6:15:00 AM,24.48853,613.125,4.046355,1.155568,1.156291,1.158461,96.3708,96.23987
9/5/2021 6:16:00 AM,9.115173,617.2916,4.044426,1.152674,1.155568,1.158461,96.3708,96.23987
9/5/2021 6:17:00 AM,4.036072,618.9063,4.044426,1.157376,1.160993,1.160631,96.3708,96.23987
9/5/2021 6:18:00 AM,22.26642,614.6875,4.044426,1.150142,1.152674,1.15593,96.3708,96.23987
9/5/2021 6:19:00 AM,17.00592,620.2083,4.044426,1.154482,1.1581,1.163525,96.3708,96.23987
9/5/2021 6:20:00 AM,38.7735,623.3333,4.044426,1.16895,1.1581,1.163525,96.3708,96.23987
9/5/2021 6:21:00 AM,40.45142,611.0416,4.044426,1.154121,1.152674,1.154121,96.3708,96.23987
9/5/2021 6:22:00 AM,58.63641,614.7916,4.042859,1.159908,1.160631,1.160993,96.3708,96.23987
9/5/2021 6:23:00 AM,53.51196,609.8438,4.042859,1.159908,1.160631,1.16461,96.3708,96.23987
9/5/2021 6:24:00 AM,51.33521,600.625,4.042859,1.159908,1.1581,1.159908,96.3708,96.23987
9/5/2021 6:25:00 AM,60.35968,601.9271,4.042859,1.159908,1.167503,1.163887,96.3708,96.23987
9/5/2021 6:26:00 AM,60.13293,596.0416,4.042859,1.16678,1.161355,1.169312,96.3708,96.23987
9/5/2021 6:27:00 AM,60.13293,581.7708,4.042859,1.158461,1.162801,1.165695,96.3708,96.23987
9/5/2021 6:28:00 AM,74.32721,574.4271,4.042859,1.152674,1.162801,1.164971,96.3708,96.23987
9/5/2021 6:29:00 AM,69.15741,567.5,4.042859,1.163886,1.159546,1.164971,96.3708,96.23987
9/5/2021 6:30:00 AM,34.96417,552.1354,4.042859,1.143994,1.145802,1.152313,96.3708,96.23987
9/5/2021 6:31:00 AM,-18.77454,547.7083,4.042859,1.153398,1.145802,1.153398,96.3708,96.23987
9/5/2021 6:32:00 AM,-55.91547,534.2708,4.037796,1.147249,1.145441,1.153398,96.3708,96.23987
9/5/2021 6:33:00 AM,-69.29346,531.6146,4.037796,1.157376,1.161716,1.152313,96.3708,96.23987
9/5/2021 6:34:00 AM,-81.44702,526.4583,4.037796,1.160631,1.162801,1.164248,96.3708,96.23987
9/5/2021 6:35:00 AM,-57.50269,535.3646,4.033214,1.160631,1.159546,1.164248,96.3708,96.23987
9/5/2021 6:36:00 AM,-33.24091,536.4063,4.033214,1.166056,1.164609,1.170397,96.3708,96.23987
9/5/2021 6:37:00 AM,10.74774,526.875,4.033214,1.172928,1.170035,1.177992,96.3708,96.23987
9/5/2021 6:38:00 AM,44.57819,516.8229,4.0302,1.168227,1.170035,1.165333,96.37008,96.23987
9/5/2021 6:39:00 AM,94.73431,515.5729,4.0302,1.171482,1.170035,1.175098,96.37008,96.23987
9/5/2021 6:40:00 AM,69.24811,522.1875,4.0302,1.177992,1.181609,1.18414,96.37008,96.23987
9/5/2021 6:41:00 AM,75.14349,532.4479,4.0302,1.176907,1.180162,1.179077,96.37008,96.23987
9/5/2021 6:42:00 AM,62.53644,540.2604,4.0302,1.176907,1.17763,1.184864,96.37008,96.23987
9/5/2021 6:43:00 AM,39.81653,554.7916,4.0302,1.177992,1.181247,1.18631,96.37008,96.23987
9/5/2021 6:44:00 AM,11.29193,554.8438,4.0302,1.178715,1.181247,1.18631,96.37008,96.23987
9/5/2021 6:45:00 AM,-16.82452,541.8229,4.0302,1.184141,1.181247,1.18631,96.37008,96.23987
9/5/2021 6:46:00 AM,-71.60626,540.8333,4.0302,1.18414,1.18631,1.197884,96.37008,96.23987
9/5/2021 6:47:00 AM,-98.0448,535.4688,4.0302,1.187757,1.191012,1.191374,96.37008,96.23987
9/5/2021 6:48:00 AM,-81.22028,526.875,4.0302,1.18848,1.18848,1.191374,96.37008,96.23987
9/5/2021 6:49:00 AM,-57.59338,515.7813,4.02574,1.18848,1.18848,1.194991,96.37008,96.23987
9/5/2021 6:50:00 AM,-40.81421,505.0521,4.02574,1.18848,1.195714,1.194629,96.37008,96.23987
9/5/2021 6:51:00 AM,-12.69775,488.3854,4.02574,1.191374,1.191736,1.194629,96.37008,96.23987
9/5/2021 6:52:00 AM,-4.580261,483.4375,4.02574,1.196076,1.187757,1.194629,96.37008,96.23987
9/5/2021 6:53:00 AM,10.0675,474.0625,4.022726,1.18197,1.183417,1.18631,96.37008,96.23987
9/5/2021 6:54:00 AM,-4.172119,463.9063,4.022726,1.189927,1.194991,1.193906,96.37008,96.23987
9/5/2021 6:55:00 AM,-37.09558,453.6458,4.022726,1.195714,1.194991,1.198969,96.37008,96.23987
9/5/2021 6:56:00 AM,-38.09326,445.625,4.022726,1.190289,1.191736,1.195714,96.37008,96.23987
9/5/2021 6:57:00 AM,-45.75726,432.2396,4.019108,1.188842,1.200416,1.203671,96.37008,96.23987
9/5/2021 6:58:00 AM,-69.20276,427.3958,4.019108,1.199331,1.197523,1.203671,96.37008,96.23987
9/5/2021 6:59:00 AM,-88.38544,420.625,4.019108,1.197161,1.197523,1.196076,96.37008,96.23987
9/5/2021 7:00:00 AM,-83.35168,406.5625,4.014407,1.202948,1.200416,1.205118,96.37008,96.23987
9/5/2021 7:01:00 AM,-49.88403,398.0729,4.014407,1.199693,1.200416,1.202224,96.37008,96.23987
9/5/2021 7:02:00 AM,-31.0188,396.4583,4.014407,1.199693,1.200416,1.202224,96.37008,96.23987
9/5/2021 7:03:00 AM,-55.14453,401.3542,4.014407,1.202948,1.194268,1.198969,96.37008,96.23987
9/5/2021 7:04:00 AM,-58.45502,407.7604,4.011875,1.199693,1.205118,1.206565,96.37008,96.24132
9/5/2021 7:05:00 AM,-81.67377,417.4479,4.011875,1.199693,1.197885,1.205841,96.37008,96.24132
9/5/2021 7:06:00 AM,-95.86804,424.7396,4.011875,1.193544,1.189927,1.196076,96.37008,96.24132
9/5/2021 7:07:00 AM,-87.25171,438.0729,4.011875,1.191736,1.194991,1.196076,96.37008,96.24132
9/5/2021 7:08:00 AM,-92.42151,447.8125,4.011875,1.202225,1.206926,1.213437,96.37008,96.24132
9/5/2021 7:09:00 AM,-103.4867,452.0313,4.010669,1.202225,1.202224,1.196438,96.37225,96.24132
9/5/2021 7:10:00 AM,-108.3391,462.8646,4.010669,1.209458,1.202948,1.205118,96.37225,96.24132
9/5/2021 7:11:00 AM,-144.9358,452.5521,4.010669,1.206203,1.206926,1.205118,96.37225,96.24132
9/5/2021 7:12:00 AM,-132.0566,444.0104,4.010669,1.199331,1.200416,1.207288,96.37225,96.24132
9/5/2021 7:13:00 AM,-106.6158,437.6042,4.010669,1.205479,1.20548,1.212713,96.37225,96.24132
9/5/2021 7:14:00 AM,-74.10046,422.4479,4.010669,1.205479,1.20548,1.208012,96.37225,96.24132
9/5/2021 7:15:00 AM,-40.40607,414.5833,4.010669,1.205479,1.20548,1.202586,96.37225,96.24132
9/5/2021 7:16:00 AM,-12.9245,405,4.010669,1.20982,1.210181,1.2185,96.37225,96.24711
9/5/2021 7:17:00 AM,20.95129,401.8229,4.010669,1.20765,1.206203,1.205118,96.37225,96.24711
9/5/2021 7:18:00 AM,16.77917,403.9063,4.010669,1.200416,1.201501,1.205118,96.37225,96.24711
9/5/2021 7:19:00 AM,17.45941,400.6771,4.010669,1.200416,1.200054,1.205118,96.37731,96.24711
9/5/2021 7:20:00 AM,-12.01752,402.3958,4.010669,1.208735,1.212351,1.210181,96.37731,96.24711
9/5/2021 7:21:00 AM,-40.81421,391.6667,4.010669,1.20548,1.199693,1.210181,96.37731,96.24711
9/5/2021 7:22:00 AM,-69.38416,393.2292,4.010669,1.202948,1.201501,1.208373,96.37731,96.24711
9/5/2021 7:23:00 AM,-112.1937,390.4688,4.010669,1.203309,1.20331,1.211267,96.37731,96.24711
9/5/2021 7:24:00 AM,-131.7392,388.8021,4.010669,1.203309,1.202224,1.209458,96.37731,96.24711
9/5/2021 7:25:00 AM,-138.0427,391.6146,4.010669,1.203309,1.200054,1.208373,96.37731,96.24711
9/5/2021 7:26:00 AM,-149.1533,394.2708,4.010669,1.209458,1.210181,1.21633,96.37731,96.24711
9/5/2021 7:27:00 AM,-120.6287,405.0521,4.010669,1.191012,1.199692,1.194629,96.37731,96.24711
9/5/2021 7:28:00 AM,-106.4797,403.9583,4.008138,1.195353,1.187396,1.206564,96.37731,96.24711
9/5/2021 7:29:00 AM,-106.389,399.6875,4.008138,1.198969,1.200054,1.202948,96.37731,96.25289
9/5/2021 7:30:00 AM,-109.8356,398.0208,4.008138,1.201863,1.208735,1.206926,96.37731,96.25289
9/5/2021 7:31:00 AM,-71.19812,408.2813,4.008138,1.197161,1.191736,1.202586,96.38165,96.25289
9/5/2021 7:32:00 AM,-42.17468,418.8542,4.008138,1.197161,1.197523,1.204756,96.38165,96.25289
9/5/2021 7:33:00 AM,0.7255859,430.5729,4.008138,1.197884,1.196799,1.200054,96.38165,96.25289
9/5/2021 7:34:00 AM,24.71527,434.9479,4.011152,1.197885,1.194629,1.196076,96.38165,96.25289
9/5/2021 7:35:00 AM,47.66193,449.6875,4.011152,1.197885,1.201501,1.206564,96.38165,96.25289
9/5/2021 7:36:00 AM,71.37952,463.3333,4.011152,1.196799,1.190289,1.195353,96.38165,96.25289
9/5/2021 7:37:00 AM,61.81085,462.8646,4.016095,1.192821,1.194991,1.198246,96.38165,96.25289
